id,eventID,occurrenceID,measurementType,measurementTypeID,measurementValue,measurementUnit
2215,edi.100.1.ev_141,occ.edi.100.1.2215,abundance,NA,1,number
2216,edi.100.1.ev_141,occ.edi.100.1.2216,abundance,NA,1,number
2217,edi.100.1.ev_141,occ.edi.100.1.2217,abundance,NA,1,number
2218,edi.100.1.ev_141,occ.edi.100.1.2218,abundance,NA,1,number
2219,edi.100.1.ev_141,occ.edi.100.1.2219,abundance,NA,1,number
2220,edi.100.1.ev_141,occ.edi.100.1.2220,abundance,NA,7,number
2221,edi.100.1.ev_141,occ.edi.100.1.2221,abundance,NA,1,number
2222,edi.100.1.ev_141,occ.edi.100.1.2222,abundance,NA,1,number
2223,edi.100.1.ev_141,occ.edi.100.1.2223,abundance,NA,3,number
2224,edi.100.1.ev_141,occ.edi.100.1.2224,abundance,NA,1,number
2225,edi.100.1.ev_141,occ.edi.100.1.2225,abundance,NA,2,number
2226,edi.100.1.ev_141,occ.edi.100.1.2226,abundance,NA,1,number
2227,edi.100.1.ev_141,occ.edi.100.1.2227,abundance,NA,1,number
2228,edi.100.1.ev_141,occ.edi.100.1.2228,abundance,NA,3,number
2229,edi.100.1.ev_141,occ.edi.100.1.2229,abundance,NA,5,number
2230,edi.100.1.ev_141,occ.edi.100.1.2230,abundance,NA,13,number
2231,edi.100.1.ev_141,occ.edi.100.1.2231,abundance,NA,1,number
2232,edi.100.1.ev_141,occ.edi.100.1.2232,abundance,NA,8,number
2233,edi.100.1.ev_141,occ.edi.100.1.2233,abundance,NA,2,number
2234,edi.100.1.ev_141,occ.edi.100.1.2234,abundance,NA,1,number
2235,edi.100.1.ev_141,occ.edi.100.1.2235,abundance,NA,1,number
2236,edi.100.1.ev_141,occ.edi.100.1.2236,abundance,NA,1,number
2237,edi.100.1.ev_141,occ.edi.100.1.2237,abundance,NA,1,number
2238,edi.100.1.ev_141,occ.edi.100.1.2238,abundance,NA,1,number
2239,edi.100.1.ev_141,occ.edi.100.1.2239,abundance,NA,1,number
2240,edi.100.1.ev_142,occ.edi.100.1.2240,abundance,NA,1,number
2241,edi.100.1.ev_142,occ.edi.100.1.2241,abundance,NA,2,number
2242,edi.100.1.ev_142,occ.edi.100.1.2242,abundance,NA,4,number
2243,edi.100.1.ev_142,occ.edi.100.1.2243,abundance,NA,3,number
2244,edi.100.1.ev_142,occ.edi.100.1.2244,abundance,NA,3,number
2245,edi.100.1.ev_142,occ.edi.100.1.2245,abundance,NA,5,number
2246,edi.100.1.ev_142,occ.edi.100.1.2246,abundance,NA,2,number
2247,edi.100.1.ev_142,occ.edi.100.1.2247,abundance,NA,10,number
2248,edi.100.1.ev_142,occ.edi.100.1.2248,abundance,NA,1,number
2249,edi.100.1.ev_142,occ.edi.100.1.2249,abundance,NA,1,number
2250,edi.100.1.ev_142,occ.edi.100.1.2250,abundance,NA,3,number
2251,edi.100.1.ev_142,occ.edi.100.1.2251,abundance,NA,1,number
2252,edi.100.1.ev_142,occ.edi.100.1.2252,abundance,NA,1,number
2253,edi.100.1.ev_142,occ.edi.100.1.2253,abundance,NA,2,number
2254,edi.100.1.ev_142,occ.edi.100.1.2254,abundance,NA,1,number
2255,edi.100.1.ev_142,occ.edi.100.1.2255,abundance,NA,2,number
2256,edi.100.1.ev_142,occ.edi.100.1.2256,abundance,NA,5,number
2257,edi.100.1.ev_142,occ.edi.100.1.2257,abundance,NA,2,number
2258,edi.100.1.ev_142,occ.edi.100.1.2258,abundance,NA,1,number
2259,edi.100.1.ev_142,occ.edi.100.1.2259,abundance,NA,2,number
2260,edi.100.1.ev_142,occ.edi.100.1.2260,abundance,NA,1,number
2261,edi.100.1.ev_142,occ.edi.100.1.2261,abundance,NA,1,number
2262,edi.100.1.ev_142,occ.edi.100.1.2262,abundance,NA,5,number
2263,edi.100.1.ev_142,occ.edi.100.1.2263,abundance,NA,1,number
2264,edi.100.1.ev_142,occ.edi.100.1.2264,abundance,NA,1,number
2265,edi.100.1.ev_142,occ.edi.100.1.2265,abundance,NA,1,number
2266,edi.100.1.ev_142,occ.edi.100.1.2266,abundance,NA,5,number
2267,edi.100.1.ev_142,occ.edi.100.1.2267,abundance,NA,2,number
2268,edi.100.1.ev_142,occ.edi.100.1.2268,abundance,NA,1,number
2269,edi.100.1.ev_142,occ.edi.100.1.2269,abundance,NA,1,number
2270,edi.100.1.ev_142,occ.edi.100.1.2270,abundance,NA,8,number
2271,edi.100.1.ev_142,occ.edi.100.1.2271,abundance,NA,2,number
2272,edi.100.1.ev_142,occ.edi.100.1.2272,abundance,NA,6,number
2273,edi.100.1.ev_142,occ.edi.100.1.2273,abundance,NA,2,number
2274,edi.100.1.ev_142,occ.edi.100.1.2274,abundance,NA,1,number
2275,edi.100.1.ev_142,occ.edi.100.1.2275,abundance,NA,10,number
2276,edi.100.1.ev_142,occ.edi.100.1.2276,abundance,NA,1,number
2277,edi.100.1.ev_142,occ.edi.100.1.2277,abundance,NA,5,number
2278,edi.100.1.ev_142,occ.edi.100.1.2278,abundance,NA,1,number
2279,edi.100.1.ev_142,occ.edi.100.1.2279,abundance,NA,3,number
2280,edi.100.1.ev_142,occ.edi.100.1.2280,abundance,NA,1,number
2281,edi.100.1.ev_142,occ.edi.100.1.2281,abundance,NA,1,number
2282,edi.100.1.ev_142,occ.edi.100.1.2282,abundance,NA,4,number
2283,edi.100.1.ev_142,occ.edi.100.1.2283,abundance,NA,4,number
2284,edi.100.1.ev_142,occ.edi.100.1.2284,abundance,NA,1,number
2285,edi.100.1.ev_142,occ.edi.100.1.2285,abundance,NA,1,number
2286,edi.100.1.ev_142,occ.edi.100.1.2286,abundance,NA,1,number
2287,edi.100.1.ev_142,occ.edi.100.1.2287,abundance,NA,2,number
2288,edi.100.1.ev_142,occ.edi.100.1.2288,abundance,NA,18,number
2289,edi.100.1.ev_142,occ.edi.100.1.2289,abundance,NA,3,number
2290,edi.100.1.ev_142,occ.edi.100.1.2290,abundance,NA,1,number
2291,edi.100.1.ev_142,occ.edi.100.1.2291,abundance,NA,3,number
2292,edi.100.1.ev_142,occ.edi.100.1.2292,abundance,NA,1,number
2293,edi.100.1.ev_142,occ.edi.100.1.2293,abundance,NA,1,number
2294,edi.100.1.ev_142,occ.edi.100.1.2294,abundance,NA,1,number
2295,edi.100.1.ev_142,occ.edi.100.1.2295,abundance,NA,1,number
2296,edi.100.1.ev_142,occ.edi.100.1.2296,abundance,NA,2,number
2297,edi.100.1.ev_142,occ.edi.100.1.2297,abundance,NA,1,number
2298,edi.100.1.ev_142,occ.edi.100.1.2298,abundance,NA,3,number
2299,edi.100.1.ev_142,occ.edi.100.1.2299,abundance,NA,1,number
2300,edi.100.1.ev_142,occ.edi.100.1.2300,abundance,NA,4,number
2301,edi.100.1.ev_142,occ.edi.100.1.2301,abundance,NA,2,number
2302,edi.100.1.ev_142,occ.edi.100.1.2302,abundance,NA,1,number
2303,edi.100.1.ev_142,occ.edi.100.1.2303,abundance,NA,2,number
2304,edi.100.1.ev_142,occ.edi.100.1.2304,abundance,NA,3,number
2305,edi.100.1.ev_142,occ.edi.100.1.2305,abundance,NA,2,number
2306,edi.100.1.ev_142,occ.edi.100.1.2306,abundance,NA,4,number
2307,edi.100.1.ev_142,occ.edi.100.1.2307,abundance,NA,1,number
2308,edi.100.1.ev_142,occ.edi.100.1.2308,abundance,NA,3,number
2309,edi.100.1.ev_142,occ.edi.100.1.2309,abundance,NA,1,number
2310,edi.100.1.ev_142,occ.edi.100.1.2310,abundance,NA,6,number
2311,edi.100.1.ev_142,occ.edi.100.1.2311,abundance,NA,1,number
2312,edi.100.1.ev_143,occ.edi.100.1.2312,abundance,NA,2,number
2313,edi.100.1.ev_143,occ.edi.100.1.2313,abundance,NA,1,number
2314,edi.100.1.ev_143,occ.edi.100.1.2314,abundance,NA,4,number
2315,edi.100.1.ev_143,occ.edi.100.1.2315,abundance,NA,4,number
2316,edi.100.1.ev_143,occ.edi.100.1.2316,abundance,NA,3,number
2317,edi.100.1.ev_143,occ.edi.100.1.2317,abundance,NA,1,number
2318,edi.100.1.ev_143,occ.edi.100.1.2318,abundance,NA,4,number
2319,edi.100.1.ev_143,occ.edi.100.1.2319,abundance,NA,2,number
2320,edi.100.1.ev_143,occ.edi.100.1.2320,abundance,NA,2,number
2321,edi.100.1.ev_143,occ.edi.100.1.2321,abundance,NA,2,number
2322,edi.100.1.ev_143,occ.edi.100.1.2322,abundance,NA,4,number
2323,edi.100.1.ev_143,occ.edi.100.1.2323,abundance,NA,4,number
2324,edi.100.1.ev_143,occ.edi.100.1.2324,abundance,NA,1,number
2325,edi.100.1.ev_143,occ.edi.100.1.2325,abundance,NA,1,number
2326,edi.100.1.ev_143,occ.edi.100.1.2326,abundance,NA,1,number
2327,edi.100.1.ev_143,occ.edi.100.1.2327,abundance,NA,4,number
2328,edi.100.1.ev_143,occ.edi.100.1.2328,abundance,NA,1,number
2329,edi.100.1.ev_143,occ.edi.100.1.2329,abundance,NA,6,number
2330,edi.100.1.ev_143,occ.edi.100.1.2330,abundance,NA,6,number
2331,edi.100.1.ev_143,occ.edi.100.1.2331,abundance,NA,2,number
2332,edi.100.1.ev_143,occ.edi.100.1.2332,abundance,NA,3,number
2333,edi.100.1.ev_143,occ.edi.100.1.2333,abundance,NA,1,number
2334,edi.100.1.ev_143,occ.edi.100.1.2334,abundance,NA,1,number
2335,edi.100.1.ev_143,occ.edi.100.1.2335,abundance,NA,2,number
2336,edi.100.1.ev_143,occ.edi.100.1.2336,abundance,NA,2,number
2337,edi.100.1.ev_143,occ.edi.100.1.2337,abundance,NA,3,number
2338,edi.100.1.ev_143,occ.edi.100.1.2338,abundance,NA,2,number
2339,edi.100.1.ev_143,occ.edi.100.1.2339,abundance,NA,2,number
2340,edi.100.1.ev_143,occ.edi.100.1.2340,abundance,NA,1,number
2341,edi.100.1.ev_143,occ.edi.100.1.2341,abundance,NA,1,number
2342,edi.100.1.ev_143,occ.edi.100.1.2342,abundance,NA,4,number
2343,edi.100.1.ev_143,occ.edi.100.1.2343,abundance,NA,3,number
2344,edi.100.1.ev_143,occ.edi.100.1.2344,abundance,NA,1,number
2345,edi.100.1.ev_143,occ.edi.100.1.2345,abundance,NA,1,number
2346,edi.100.1.ev_143,occ.edi.100.1.2346,abundance,NA,1,number
2347,edi.100.1.ev_143,occ.edi.100.1.2347,abundance,NA,2,number
2348,edi.100.1.ev_143,occ.edi.100.1.2348,abundance,NA,1,number
2349,edi.100.1.ev_143,occ.edi.100.1.2349,abundance,NA,5,number
2350,edi.100.1.ev_143,occ.edi.100.1.2350,abundance,NA,1,number
2351,edi.100.1.ev_143,occ.edi.100.1.2351,abundance,NA,1,number
2352,edi.100.1.ev_143,occ.edi.100.1.2352,abundance,NA,4,number
2353,edi.100.1.ev_143,occ.edi.100.1.2353,abundance,NA,2,number
2354,edi.100.1.ev_143,occ.edi.100.1.2354,abundance,NA,2,number
2355,edi.100.1.ev_143,occ.edi.100.1.2355,abundance,NA,3,number
2356,edi.100.1.ev_143,occ.edi.100.1.2356,abundance,NA,8,number
2357,edi.100.1.ev_143,occ.edi.100.1.2357,abundance,NA,6,number
2358,edi.100.1.ev_143,occ.edi.100.1.2358,abundance,NA,1,number
2359,edi.100.1.ev_143,occ.edi.100.1.2359,abundance,NA,1,number
2360,edi.100.1.ev_143,occ.edi.100.1.2360,abundance,NA,1,number
2361,edi.100.1.ev_143,occ.edi.100.1.2361,abundance,NA,5,number
2362,edi.100.1.ev_143,occ.edi.100.1.2362,abundance,NA,1,number
2363,edi.100.1.ev_143,occ.edi.100.1.2363,abundance,NA,6,number
2364,edi.100.1.ev_143,occ.edi.100.1.2364,abundance,NA,3,number
2365,edi.100.1.ev_143,occ.edi.100.1.2365,abundance,NA,1,number
2366,edi.100.1.ev_143,occ.edi.100.1.2366,abundance,NA,11,number
2367,edi.100.1.ev_143,occ.edi.100.1.2367,abundance,NA,1,number
2368,edi.100.1.ev_143,occ.edi.100.1.2368,abundance,NA,1,number
2369,edi.100.1.ev_143,occ.edi.100.1.2369,abundance,NA,2,number
2370,edi.100.1.ev_143,occ.edi.100.1.2370,abundance,NA,1,number
2371,edi.100.1.ev_143,occ.edi.100.1.2371,abundance,NA,6,number
2372,edi.100.1.ev_143,occ.edi.100.1.2372,abundance,NA,1,number
2373,edi.100.1.ev_143,occ.edi.100.1.2373,abundance,NA,4,number
2374,edi.100.1.ev_143,occ.edi.100.1.2374,abundance,NA,1,number
2375,edi.100.1.ev_143,occ.edi.100.1.2375,abundance,NA,3,number
2376,edi.100.1.ev_143,occ.edi.100.1.2376,abundance,NA,1,number
2377,edi.100.1.ev_143,occ.edi.100.1.2377,abundance,NA,5,number
2378,edi.100.1.ev_143,occ.edi.100.1.2378,abundance,NA,1,number
2379,edi.100.1.ev_143,occ.edi.100.1.2379,abundance,NA,1,number
2380,edi.100.1.ev_143,occ.edi.100.1.2380,abundance,NA,4,number
2381,edi.100.1.ev_143,occ.edi.100.1.2381,abundance,NA,1,number
2382,edi.100.1.ev_143,occ.edi.100.1.2382,abundance,NA,1,number
2383,edi.100.1.ev_143,occ.edi.100.1.2383,abundance,NA,1,number
2384,edi.100.1.ev_143,occ.edi.100.1.2384,abundance,NA,1,number
2385,edi.100.1.ev_143,occ.edi.100.1.2385,abundance,NA,1,number
2386,edi.100.1.ev_143,occ.edi.100.1.2386,abundance,NA,2,number
2387,edi.100.1.ev_143,occ.edi.100.1.2387,abundance,NA,2,number
2388,edi.100.1.ev_143,occ.edi.100.1.2388,abundance,NA,1,number
2389,edi.100.1.ev_143,occ.edi.100.1.2389,abundance,NA,1,number
2390,edi.100.1.ev_143,occ.edi.100.1.2390,abundance,NA,1,number
2391,edi.100.1.ev_143,occ.edi.100.1.2391,abundance,NA,1,number
2392,edi.100.1.ev_143,occ.edi.100.1.2392,abundance,NA,5,number
2393,edi.100.1.ev_144,occ.edi.100.1.2393,abundance,NA,1,number
2394,edi.100.1.ev_144,occ.edi.100.1.2394,abundance,NA,1,number
2395,edi.100.1.ev_144,occ.edi.100.1.2395,abundance,NA,2,number
2396,edi.100.1.ev_144,occ.edi.100.1.2396,abundance,NA,1,number
2397,edi.100.1.ev_144,occ.edi.100.1.2397,abundance,NA,1,number
2398,edi.100.1.ev_144,occ.edi.100.1.2398,abundance,NA,1,number
2399,edi.100.1.ev_144,occ.edi.100.1.2399,abundance,NA,1,number
2400,edi.100.1.ev_144,occ.edi.100.1.2400,abundance,NA,1,number
2401,edi.100.1.ev_144,occ.edi.100.1.2401,abundance,NA,1,number
2402,edi.100.1.ev_144,occ.edi.100.1.2402,abundance,NA,1,number
2403,edi.100.1.ev_144,occ.edi.100.1.2403,abundance,NA,1,number
2404,edi.100.1.ev_144,occ.edi.100.1.2404,abundance,NA,2,number
2405,edi.100.1.ev_144,occ.edi.100.1.2405,abundance,NA,1,number
2406,edi.100.1.ev_144,occ.edi.100.1.2406,abundance,NA,1,number
2407,edi.100.1.ev_144,occ.edi.100.1.2407,abundance,NA,1,number
2408,edi.100.1.ev_144,occ.edi.100.1.2408,abundance,NA,1,number
2409,edi.100.1.ev_144,occ.edi.100.1.2409,abundance,NA,3,number
2410,edi.100.1.ev_144,occ.edi.100.1.2410,abundance,NA,1,number
2411,edi.100.1.ev_144,occ.edi.100.1.2411,abundance,NA,1,number
2412,edi.100.1.ev_144,occ.edi.100.1.2412,abundance,NA,1,number
2413,edi.100.1.ev_144,occ.edi.100.1.2413,abundance,NA,1,number
2414,edi.100.1.ev_144,occ.edi.100.1.2414,abundance,NA,2,number
2415,edi.100.1.ev_144,occ.edi.100.1.2415,abundance,NA,1,number
2416,edi.100.1.ev_144,occ.edi.100.1.2416,abundance,NA,1,number
2417,edi.100.1.ev_144,occ.edi.100.1.2417,abundance,NA,2,number
2418,edi.100.1.ev_144,occ.edi.100.1.2418,abundance,NA,1,number
2419,edi.100.1.ev_144,occ.edi.100.1.2419,abundance,NA,1,number
2420,edi.100.1.ev_144,occ.edi.100.1.2420,abundance,NA,2,number
2421,edi.100.1.ev_144,occ.edi.100.1.2421,abundance,NA,4,number
2422,edi.100.1.ev_144,occ.edi.100.1.2422,abundance,NA,1,number
2423,edi.100.1.ev_144,occ.edi.100.1.2423,abundance,NA,2,number
2424,edi.100.1.ev_144,occ.edi.100.1.2424,abundance,NA,1,number
2425,edi.100.1.ev_144,occ.edi.100.1.2425,abundance,NA,1,number
2426,edi.100.1.ev_145,occ.edi.100.1.2426,abundance,NA,1,number
2427,edi.100.1.ev_145,occ.edi.100.1.2427,abundance,NA,1,number
2428,edi.100.1.ev_145,occ.edi.100.1.2428,abundance,NA,2,number
2429,edi.100.1.ev_145,occ.edi.100.1.2429,abundance,NA,2,number
2430,edi.100.1.ev_145,occ.edi.100.1.2430,abundance,NA,1,number
2431,edi.100.1.ev_145,occ.edi.100.1.2431,abundance,NA,1,number
2432,edi.100.1.ev_145,occ.edi.100.1.2432,abundance,NA,1,number
2433,edi.100.1.ev_145,occ.edi.100.1.2433,abundance,NA,2,number
2434,edi.100.1.ev_145,occ.edi.100.1.2434,abundance,NA,2,number
2435,edi.100.1.ev_145,occ.edi.100.1.2435,abundance,NA,1,number
2436,edi.100.1.ev_145,occ.edi.100.1.2436,abundance,NA,1,number
2437,edi.100.1.ev_145,occ.edi.100.1.2437,abundance,NA,5,number
2438,edi.100.1.ev_145,occ.edi.100.1.2438,abundance,NA,1,number
2439,edi.100.1.ev_145,occ.edi.100.1.2439,abundance,NA,2,number
2440,edi.100.1.ev_145,occ.edi.100.1.2440,abundance,NA,1,number
2441,edi.100.1.ev_145,occ.edi.100.1.2441,abundance,NA,1,number
2442,edi.100.1.ev_145,occ.edi.100.1.2442,abundance,NA,2,number
2443,edi.100.1.ev_145,occ.edi.100.1.2443,abundance,NA,10,number
2444,edi.100.1.ev_145,occ.edi.100.1.2444,abundance,NA,1,number
2445,edi.100.1.ev_145,occ.edi.100.1.2445,abundance,NA,1,number
2446,edi.100.1.ev_145,occ.edi.100.1.2446,abundance,NA,1,number
2447,edi.100.1.ev_145,occ.edi.100.1.2447,abundance,NA,3,number
2448,edi.100.1.ev_145,occ.edi.100.1.2448,abundance,NA,2,number
2449,edi.100.1.ev_145,occ.edi.100.1.2449,abundance,NA,1,number
2450,edi.100.1.ev_145,occ.edi.100.1.2450,abundance,NA,1,number
2451,edi.100.1.ev_145,occ.edi.100.1.2451,abundance,NA,2,number
2452,edi.100.1.ev_145,occ.edi.100.1.2452,abundance,NA,2,number
2453,edi.100.1.ev_145,occ.edi.100.1.2453,abundance,NA,1,number
2454,edi.100.1.ev_145,occ.edi.100.1.2454,abundance,NA,1,number
2455,edi.100.1.ev_145,occ.edi.100.1.2455,abundance,NA,2,number
2456,edi.100.1.ev_145,occ.edi.100.1.2456,abundance,NA,1,number
2457,edi.100.1.ev_145,occ.edi.100.1.2457,abundance,NA,2,number
2458,edi.100.1.ev_145,occ.edi.100.1.2458,abundance,NA,1,number
2459,edi.100.1.ev_145,occ.edi.100.1.2459,abundance,NA,2,number
2460,edi.100.1.ev_145,occ.edi.100.1.2460,abundance,NA,1,number
2461,edi.100.1.ev_145,occ.edi.100.1.2461,abundance,NA,1,number
2462,edi.100.1.ev_146,occ.edi.100.1.2462,abundance,NA,1,number
2463,edi.100.1.ev_146,occ.edi.100.1.2463,abundance,NA,1,number
2464,edi.100.1.ev_146,occ.edi.100.1.2464,abundance,NA,1,number
2465,edi.100.1.ev_146,occ.edi.100.1.2465,abundance,NA,2,number
2466,edi.100.1.ev_146,occ.edi.100.1.2466,abundance,NA,1,number
2467,edi.100.1.ev_146,occ.edi.100.1.2467,abundance,NA,1,number
2468,edi.100.1.ev_146,occ.edi.100.1.2468,abundance,NA,1,number
2469,edi.100.1.ev_146,occ.edi.100.1.2469,abundance,NA,1,number
2470,edi.100.1.ev_146,occ.edi.100.1.2470,abundance,NA,1,number
2471,edi.100.1.ev_146,occ.edi.100.1.2471,abundance,NA,1,number
2472,edi.100.1.ev_146,occ.edi.100.1.2472,abundance,NA,1,number
2473,edi.100.1.ev_146,occ.edi.100.1.2473,abundance,NA,1,number
2474,edi.100.1.ev_146,occ.edi.100.1.2474,abundance,NA,1,number
2475,edi.100.1.ev_146,occ.edi.100.1.2475,abundance,NA,1,number
2476,edi.100.1.ev_146,occ.edi.100.1.2476,abundance,NA,1,number
2477,edi.100.1.ev_146,occ.edi.100.1.2477,abundance,NA,1,number
2478,edi.100.1.ev_146,occ.edi.100.1.2478,abundance,NA,1,number
2479,edi.100.1.ev_146,occ.edi.100.1.2479,abundance,NA,1,number
2480,edi.100.1.ev_146,occ.edi.100.1.2480,abundance,NA,3,number
2481,edi.100.1.ev_146,occ.edi.100.1.2481,abundance,NA,1,number
2482,edi.100.1.ev_146,occ.edi.100.1.2482,abundance,NA,2,number
2483,edi.100.1.ev_146,occ.edi.100.1.2483,abundance,NA,1,number
2484,edi.100.1.ev_146,occ.edi.100.1.2484,abundance,NA,1,number
2485,edi.100.1.ev_146,occ.edi.100.1.2485,abundance,NA,3,number
2486,edi.100.1.ev_146,occ.edi.100.1.2486,abundance,NA,1,number
2487,edi.100.1.ev_146,occ.edi.100.1.2487,abundance,NA,1,number
2488,edi.100.1.ev_146,occ.edi.100.1.2488,abundance,NA,1,number
2489,edi.100.1.ev_146,occ.edi.100.1.2489,abundance,NA,5,number
2490,edi.100.1.ev_146,occ.edi.100.1.2490,abundance,NA,3,number
2491,edi.100.1.ev_146,occ.edi.100.1.2491,abundance,NA,1,number
2492,edi.100.1.ev_146,occ.edi.100.1.2492,abundance,NA,1,number
2493,edi.100.1.ev_146,occ.edi.100.1.2493,abundance,NA,1,number
2494,edi.100.1.ev_146,occ.edi.100.1.2494,abundance,NA,1,number
2495,edi.100.1.ev_147,occ.edi.100.1.2495,abundance,NA,1,number
2496,edi.100.1.ev_147,occ.edi.100.1.2496,abundance,NA,2,number
2497,edi.100.1.ev_147,occ.edi.100.1.2497,abundance,NA,1,number
2498,edi.100.1.ev_147,occ.edi.100.1.2498,abundance,NA,1,number
2499,edi.100.1.ev_147,occ.edi.100.1.2499,abundance,NA,1,number
2500,edi.100.1.ev_147,occ.edi.100.1.2500,abundance,NA,1,number
2501,edi.100.1.ev_147,occ.edi.100.1.2501,abundance,NA,1,number
2502,edi.100.1.ev_147,occ.edi.100.1.2502,abundance,NA,1,number
2503,edi.100.1.ev_147,occ.edi.100.1.2503,abundance,NA,1,number
2504,edi.100.1.ev_147,occ.edi.100.1.2504,abundance,NA,1,number
2505,edi.100.1.ev_147,occ.edi.100.1.2505,abundance,NA,2,number
2506,edi.100.1.ev_147,occ.edi.100.1.2506,abundance,NA,1,number
2507,edi.100.1.ev_147,occ.edi.100.1.2507,abundance,NA,1,number
2508,edi.100.1.ev_147,occ.edi.100.1.2508,abundance,NA,1,number
2509,edi.100.1.ev_147,occ.edi.100.1.2509,abundance,NA,3,number
2510,edi.100.1.ev_147,occ.edi.100.1.2510,abundance,NA,1,number
2511,edi.100.1.ev_147,occ.edi.100.1.2511,abundance,NA,1,number
2512,edi.100.1.ev_147,occ.edi.100.1.2512,abundance,NA,1,number
2513,edi.100.1.ev_147,occ.edi.100.1.2513,abundance,NA,3,number
2514,edi.100.1.ev_147,occ.edi.100.1.2514,abundance,NA,1,number
2515,edi.100.1.ev_147,occ.edi.100.1.2515,abundance,NA,3,number
2516,edi.100.1.ev_147,occ.edi.100.1.2516,abundance,NA,2,number
2517,edi.100.1.ev_147,occ.edi.100.1.2517,abundance,NA,1,number
2518,edi.100.1.ev_147,occ.edi.100.1.2518,abundance,NA,10,number
2519,edi.100.1.ev_147,occ.edi.100.1.2519,abundance,NA,1,number
2520,edi.100.1.ev_147,occ.edi.100.1.2520,abundance,NA,4,number
2521,edi.100.1.ev_147,occ.edi.100.1.2521,abundance,NA,1,number
2522,edi.100.1.ev_147,occ.edi.100.1.2522,abundance,NA,1,number
2523,edi.100.1.ev_147,occ.edi.100.1.2523,abundance,NA,2,number
2524,edi.100.1.ev_147,occ.edi.100.1.2524,abundance,NA,1,number
2525,edi.100.1.ev_147,occ.edi.100.1.2525,abundance,NA,2,number
2526,edi.100.1.ev_147,occ.edi.100.1.2526,abundance,NA,3,number
2527,edi.100.1.ev_147,occ.edi.100.1.2527,abundance,NA,2,number
2528,edi.100.1.ev_147,occ.edi.100.1.2528,abundance,NA,3,number
2529,edi.100.1.ev_147,occ.edi.100.1.2529,abundance,NA,1,number
2530,edi.100.1.ev_147,occ.edi.100.1.2530,abundance,NA,1,number
2531,edi.100.1.ev_147,occ.edi.100.1.2531,abundance,NA,1,number
2532,edi.100.1.ev_147,occ.edi.100.1.2532,abundance,NA,1,number
2533,edi.100.1.ev_147,occ.edi.100.1.2533,abundance,NA,1,number
2534,edi.100.1.ev_147,occ.edi.100.1.2534,abundance,NA,2,number
2535,edi.100.1.ev_147,occ.edi.100.1.2535,abundance,NA,1,number
2536,edi.100.1.ev_147,occ.edi.100.1.2536,abundance,NA,2,number
2537,edi.100.1.ev_147,occ.edi.100.1.2537,abundance,NA,1,number
2538,edi.100.1.ev_147,occ.edi.100.1.2538,abundance,NA,1,number
2539,edi.100.1.ev_147,occ.edi.100.1.2539,abundance,NA,2,number
2540,edi.100.1.ev_147,occ.edi.100.1.2540,abundance,NA,2,number
2541,edi.100.1.ev_147,occ.edi.100.1.2541,abundance,NA,4,number
2542,edi.100.1.ev_147,occ.edi.100.1.2542,abundance,NA,1,number
2543,edi.100.1.ev_147,occ.edi.100.1.2543,abundance,NA,1,number
2544,edi.100.1.ev_147,occ.edi.100.1.2544,abundance,NA,3,number
2545,edi.100.1.ev_147,occ.edi.100.1.2545,abundance,NA,2,number
2546,edi.100.1.ev_147,occ.edi.100.1.2546,abundance,NA,1,number
2547,edi.100.1.ev_147,occ.edi.100.1.2547,abundance,NA,1,number
2548,edi.100.1.ev_147,occ.edi.100.1.2548,abundance,NA,6,number
2549,edi.100.1.ev_147,occ.edi.100.1.2549,abundance,NA,1,number
2550,edi.100.1.ev_147,occ.edi.100.1.2550,abundance,NA,2,number
2551,edi.100.1.ev_147,occ.edi.100.1.2551,abundance,NA,1,number
2552,edi.100.1.ev_147,occ.edi.100.1.2552,abundance,NA,1,number
2553,edi.100.1.ev_147,occ.edi.100.1.2553,abundance,NA,1,number
2554,edi.100.1.ev_147,occ.edi.100.1.2554,abundance,NA,2,number
2555,edi.100.1.ev_147,occ.edi.100.1.2555,abundance,NA,1,number
2556,edi.100.1.ev_147,occ.edi.100.1.2556,abundance,NA,1,number
2557,edi.100.1.ev_147,occ.edi.100.1.2557,abundance,NA,1,number
2558,edi.100.1.ev_147,occ.edi.100.1.2558,abundance,NA,4,number
2559,edi.100.1.ev_147,occ.edi.100.1.2559,abundance,NA,1,number
2560,edi.100.1.ev_147,occ.edi.100.1.2560,abundance,NA,1,number
2561,edi.100.1.ev_147,occ.edi.100.1.2561,abundance,NA,2,number
2562,edi.100.1.ev_147,occ.edi.100.1.2562,abundance,NA,1,number
2563,edi.100.1.ev_147,occ.edi.100.1.2563,abundance,NA,1,number
2564,edi.100.1.ev_147,occ.edi.100.1.2564,abundance,NA,1,number
2565,edi.100.1.ev_147,occ.edi.100.1.2565,abundance,NA,1,number
2566,edi.100.1.ev_147,occ.edi.100.1.2566,abundance,NA,2,number
2567,edi.100.1.ev_147,occ.edi.100.1.2567,abundance,NA,1,number
2568,edi.100.1.ev_147,occ.edi.100.1.2568,abundance,NA,3,number
2569,edi.100.1.ev_147,occ.edi.100.1.2569,abundance,NA,1,number
2570,edi.100.1.ev_147,occ.edi.100.1.2570,abundance,NA,1,number
2571,edi.100.1.ev_147,occ.edi.100.1.2571,abundance,NA,1,number
